NAME                     PSRJ                     P0                                     P1                               F0                                   F1                                F2                              F3                            T0                                 R_LUM       R_LUM14     AGE      BSURF     P1_I      BSURF_I  B_LC

852   B1449-64      lvw69a     J1453-6413    lvw69a     0.179486804423           3  psj+19     2.74416E-15        5  psj+19     5.57144021375          9  psj+19     -8.51812E-14       15  psj+19     0.22E-24          3  jbv+19     *               0  *          *                    0  *          1803.20     141.12      1.04e+06 7.1e+11   2.74e-15  7.10e+11 1.15e+03
853   J1454-5846    clm+01     J1454-5846    clm+01     0.04524877299803        11  clm+01     8.17E-19           9  clm+01     22.10004678013         5  clm+01     -3.99E-16           4  clm+01     *                 0  *          *               0  *          51316.256            4  clm+01     *           2.14        8.78e+08 6.15e+09  *         *        6.23e+02
854   J1455-3330    lnl+95     J1455-3330    lnl+95     0.00798720480610417      4  abb+18     2.43043E-20        5  abb+18     125.2002451766051      5  abb+18     -3.80972E-16        7  abb+18     8.0E-27         300  hlk+04     *               0  *          55378.7960          10  abb+18     9.18        1.22        5.21e+09 4.46e+08  2.30e-20  4.34e+08 8.20e+03
855   J1455-59      kek+13     J1455-59      kek+13     0.1761912                2  kek+13     *                  0  *          5.675652               7  kek+13     *                   0  *          *                 0  *          *               0  *          *                    0  *          *           71.65       *        *         *         *        *

856   J1456-48      bcm+15     J1456-48      bcm+15     0.53681                  0  bcm+15     *                  0  *              1.862857           0  bcm+15     *                   0  *          *                 0  *          *               0  *          *                    0  *          *           *           *        *         *         *        *
857   B1451-68      lvw68      J1456-6843    lvw68      0.2633769071818          5  jbv+19     9.895E-17          3  jbv+19     3.796840090121         6  jbv+19     -1.4264E-15         3  jbv+19     *                 0  *          *               0  *          *                    0  *          64.72       11.83       4.22e+07 1.63e+11  9.85e-17  1.63e+11 8.38e+01
858   B1454-51      mlt+78     J1457-5122    mlt+78     1.74830750523            7  lbs+20     5.2972E-15         3  lbs+20     0.57198175779          2  lbs+20     -1.73305E-15        7  lbs+20     *                 0  *          *               0  *          *                    0  *          3.95        *           5.23e+06 3.08e+12  *         *        5.40e+00
859   J1457-5900    kbm+03     J1457-5900    kbm+03     1.4986374368             4  kbm+03     3.66E-15           7  kbm+03     0.66727280091         18  kbm+03     -1.63E-15           4  kbm+03     *                 0  *          *               0  *          *                    0  *          *           3.35        6.49e+06 2.37e+12  *         *        6.60e+00
860   J1457-5902    kbm+03     J1457-5902    kbm+03     0.39073936418            5  kbm+03     1.2306E-14        14  kbm+03     2.5592507223           4  kbm+03     -8.060E-14         10  kbm+03     *                 0  *          *               0  *          *                    0  *          *           10.54       5.03e+05 2.22e+12  *         *        3.49e+02

861   J1459-6053    aaa+09c    J1459-6053    aaa+09c    0.103150638274          11  rkp+11     2.52704E-14        6  rkp+11     9.694559498            1  rkp+11     -2.37503E-12        5  rkp+11     -4E-23            2  rkp+11     *               0  *          *                    0  *          *           *           6.47e+04 1.63e+12  *         *        1.40e+04
862   J1501-0046    lbr+13     J1501-0046    lbr+13     0.4640368139284         82  lbr+13     2.391E-16         60  lbr+13     2.15500143520          4  lbr+13     -1.11E-15           3  lbr+13     *                 0  *          *               0  *          *                    0  *          *           *           3.07e+07 3.37e+11  *         *        3.16e+01
863   J1501-5637    kbm+03     J1501-5637    kbm+03     0.7829485661             3  kbm+03     1.7E-16            8  kbm+03     1.2772231067           5  kbm+03     -2.8E-16           14  kbm+03     *                 0  *          *               0  *          *                    0  *          *           5.12        7.3e+07  3.69e+11  *         *        7.21e+00
864   J1502+28      ttm18      J1502+28      ttm18      3.7840                   0  ttm18      *                  0  *              0.264271           0  ttm18      *                   0  *          *                 0  *          *               0  *          *                    0  *          *           *           *        *         *         *        *
865   J1502-5653    hfs+04     J1502-5653    hfs+04     0.535504397790           3  hfs+04     1.8286E-15         3  hfs+04     1.867398296125         8  hfs+04     -6.3765E-15         7  hfs+04     *                 0  *          *               0  *          *                    0  *          *           6.12        4.64e+06 1e+12     *         *        6.11e+01

866   J1502-5828    kbm+03     J1502-5828    kbm+03     0.66810515091           14  kbm+03     3.640E-14          8  kbm+03     1.4967703791           4  kbm+03     -8.155E-14         18  kbm+03     *                 0  *          *               0  *          *                    0  *          *           25.16       2.91e+05 4.99e+12  *         *        1.57e+02
867   J1502-6128    kbm+03     J1502-6128    kbm+03     0.84210384000            3  kbm+03     1.348E-15          7  kbm+03     1.18750200688          5  kbm+03     -1.901E-15         10  kbm+03     *                 0  *          *               0  *          *                    0  *          *           15.08       9.9e+06  1.08e+12  *         *        1.69e+01
868   J1502-6752    kjb+12     J1502-6752    kjb+12     0.02674442376700         6  nbb+14     3.145E-19         14  nbb+14     37.39097199147         8  nbb+14     -4.397E-16         19  nbb+14     *                 0  *          *               0  *          *                    0  *          *           41.23       1.35e+09 2.93e+09  1.98e-19  2.33e+09 1.44e+03
869   J1503+2111    clm+05     J1503+2111    clm+05     3.31400150122           12  clm+05     0.14E-15           2  clm+05     0.301750014184        11  clm+05     -1.27E-17          19  clm+05     *                 0  *          *               0  *          *                    0  *          0.08        *           3.75e+08 6.89e+11  *         *        1.78e-01
870   J1504-5621    kbm+03     J1504-5621    kbm+03     0.41298519981            3  kbm+03     5.529E-15         12  kbm+03     2.42139427868         18  kbm+03     -3.242E-14          8  kbm+03     *                 0  *          *               0  *          *                    0  *          *           2.92        1.18e+06 1.53e+12  *         *        2.04e+02

871   J1504-5659    ccb+20     J1504-5659    ccb+20     1.67237234272            3  ccb+20     1428E-18           3  ccb+20     0.597952964454        11  ccb+20     -5.105782E-16      11  ccb+20     *                 0  *          *               0  *          *                    0  *          *           13.98       1.86e+07 1.56e+12  *         *        3.13e+00
872   B1503-51      mlt+78     J1506-5158    mlt+78     0.840738545              3  nmc81      6.37E-15          14  nmc81      1.189430419            5  nmc81      -9.01E-15          20  nmc81      *                 0  *          *               0  *          *                    0  *          9.58        *           2.09e+06 2.34e+12  *         *        3.69e+01
873   B1504-43      mlt+78     J1507-4352    mlt+78     0.2867584998375          9  lbs+20     1.58435E-15        5  lbs+20     3.48725495693          1  lbs+20     -19.2672E-15        5  lbs+20     *                 0  *          *               0  *          *                    0  *          31.09       1.75        2.87e+06 6.82e+11  *         *        2.71e+02
874   J1507-5800    ccb+20     J1507-5800    ccb+20     0.897254102404          11  ccb+20     260.3E-18          6  ccb+20     1.114511482668        14  ccb+20     -3.233E-16          8  ccb+20     *                 0  *          *               0  *          *                    0  *          *           6.95        5.46e+07 4.89e+11  *         *        6.35e+00
875   B1503-66      mlt+78     J1507-6640    mlt+78     0.355656301098          12  lbs+20     1.15191E-15        3  lbs+20     2.81170331276          9  lbs+20     -9.1066E-15         2  lbs+20     *                 0  *          *               0  *          *                    0  *          298.52      13.78       4.89e+06 6.48e+11  *         *        1.35e+02

876   B1508+55      htg+68     J1509+5531    htg+68     0.739681922904           4  hlk+04     4.99821E-15        4  hlk+04     1.351932457770         7  hlk+04     -9.13534E-15        7  hlk+04     5.16E-26         15  hlk+04     *               0  *          *                    0  *          502.74      35.28       2.34e+06 1.95e+12  4.96e-15  1.94e+12 4.51e+01
877   J1509-5850    kbm+03     J1509-5850    kbm+03     0.088924862943           6  psj+19     9.16633E-15       13  psj+19     11.2454488757          7  psj+19     -115.9175E-14      16  psj+19     *                 0  *          *               0  *          *                    0  *          *           2.39        1.54e+05 9.14e+11  *         *        1.22e+04
878   J1509-6015    kbm+03     J1509-6015    kbm+03     0.33903844870            4  kbm+03     2.121E-15         12  kbm+03     2.9495179790           4  kbm+03     -1.845E-14         11  kbm+03     *                 0  *          *               0  *          *                    0  *          *           20.91       2.53e+06 8.58e+11  *         *        2.06e+02
879   B1507-44      mlt+78     J1510-4422    mlt+78     0.9438712975            11  nmc81      6.1E-16            4  nmc81      1.0594664788          13  nmc81      -6.8E-16            5  nmc81      *                 0  *          *               0  *          *                    0  *          238.57      *           2.45e+07 7.68e+11  *         *        8.56e+00
880   J1511-5414    kbm+03     J1511-5414    kbm+03     0.200383946403           4  lbs+20     4.8474E-16         9  lbs+20     4.99041973147          8  lbs+20     -12.072E-15         2  lbs+20     *                 0  *          *               0  *          *                    0  *          *           4.43        6.55e+06 3.15e+11  *         *        3.67e+02

881   J1511-5835    kbm+03     J1511-5835    kbm+03     0.30151055002            4  kbm+03     3.44E-16          19  kbm+03     3.3166335305           5  kbm+03     -3.8E-15            3  kbm+03     *                 0  *          *               0  *          *                    0  *          *           13.24       1.39e+07 3.26e+11  *         *        1.11e+02
882   J1512-5431    kbm+03     J1512-5431    kbm+03     2.0405315742             3  kbm+03     1.92E-15           6  kbm+03     0.49006837858          8  kbm+03     -4.61E-16          15  kbm+03     *                 0  *          *               0  *          *                    0  *          *           9.94        1.68e+07 2e+12     *         *        2.21e+00
883   B1508-57      jlm+92     J1512-5759    jlm+92     0.128698573047           3  psj+19     6.852697E-15       4  psj+19     7.77009392040         18  psj+19     -41.37272E-14       2  psj+19     -12E-24           2  jbv+19     *               0  *          *                    0  *          *           364.39      2.98e+05 9.5e+11   *         *        4.18e+03
884   J1513-2550    san16      J1513-2550    san16      0.0021190675651177       1  san16      21.61E-21          2  san16      471.90567042843        3  san16      -4.812E-15          5  san16      *                 0  *          *               0  *          *                    0  *          *           *           1.55e+09 2.17e+08  *         *        2.13e+05
885   J1513-5739    mlc+01     J1513-5739    mlc+01     0.97345803480            9  mlc+01     2.755E-14          4  mlc+01     1.02726564911          9  mlc+01     -2.907E-14          4  mlc+01     *                 0  *          *               0  *          *                    0  *          *           26.71       5.6e+05  5.24e+12  *         *        5.33e+01

886   B1509-58      sh82       J1513-5908    sh82       0.151581943393           5  psj+19     1.52868976E-12     7  psj+19     6.59709182778         19  psj+19     -6653.10558E-14    27  psj+19     1.9185594E-21     5  lk11       -0.9139E-31     2  lk11       *                    0  *          29.04       27.68       1.57e+03 1.54e+13  *         *        4.15e+04
887   J1513-5946    kle+10     J1513-5946    kle+10     1.046117156733           8  kkl+11     8.5284E-15         4  kkl+11     0.955915877647         8  kkl+11     -7.7930E-15         4  kkl+11     *                 0  *          *               0  *          *                    0  *          *           *           1.94e+06 3.02e+12  *         *        2.48e+01
888   J1513-6013    ccb+20     J1513-6013    ccb+20     1.95873704232           12  ccb+20     1371E-18           8  ccb+20     0.51053305186          4  ccb+20     -3.57343E-16        3  ccb+20     *                 0  *          *               0  *          *                    0  *          *           12.57       2.26e+07 1.66e+12  *         *        2.07e+00
889   B1510-48      mlt+78     J1514-4834    mlt+78     0.454840332571           7  lbs+20     9.26101E-16       19  lbs+20     2.19857371563          3  lbs+20     -4.47652E-15        9  lbs+20     *                 0  *          *               0  *          *                    0  *          13.13       2.01        7.78e+06 6.57e+11  *         *        6.54e+01
890   J1514-4946    kcj+12     J1514-4946    kcj+12     0.0035893366796749       7  ckr+15     1.8646E-20        11  ckr+15     278.60300920296        5  ckr+15     -1.4473E-15         8  ckr+15     *                 0  *          *               0  *          *                    0  *          *           0.14        3.05e+09 2.62e+08  1.15e-20  2.06e+08 5.31e+04

891   J1514-5316    ccb+20     J1514-5316    ccb+20     0.296279212139           4  ccb+20     1.6E-18            5  ccb+20     3.37519461045          5  ccb+20     -1.8E-17            6  ccb+20     *                 0  *          *               0  *          *                    0  *          *           0.11        2.93e+09 2.2e+10   *         *        7.94e+00
892   J1514-5925    kbm+03     J1514-5925    kbm+03     0.1487974678456         18  psj+19     2.8786E-15         4  psj+19     6.72054447215          8  psj+19     -13.0014E-14       17  psj+19     *                 0  *          *               0  *          *                    0  *          *           4.45        8.19e+05 6.62e+11  *         *        1.88e+03
893   J1515-5720    kbm+03     J1515-5720    kbm+03     0.286648256081          14  psj+19     6.093718E-15      17  psj+19     3.48859614104         17  psj+19     -7.41624E-14        2  psj+19     *                 0  *          *               0  *          *                    0  *          *           9.21        7.45e+05 1.34e+12  *         *        5.32e+02
894   J1516-43      brs+19     J1516-43      brs+19     0.036022209              3  brs+19     *                  0  *          27.760652              2  brs+19     *                   0  *          *                 0  *          *               0  *          *                    0  *          *           *           *        *         *         *        *
895   J1517-32      mbc+19     J1517-32      mbc+19     0.0644019                0  mbc+19     *                  0  *             15.527492           0  mbc+19     *                   0  *          *                 0  *          *               0  *          *                    0  *          *           *           *        *         *         *        *

896   J1517-4356    ebvb01     J1517-4356    ebvb01     0.650836871901           6  ebvb01     2.155E-16          6  ebvb01     1.536483323508        15  ebvb01     -5.087E-16         15  ebvb01     *                 0  *          *               0  *          *                    0  *          *           10.00       4.79e+07 3.79e+11  *         *        1.29e+01
897   J1517-4636    kjv+10     J1517-4636    kjv+10     0.88661249686            5  bbb+12     2.098E-15          2  bbb+12     1.12788845583          7  bbb+12     -2.669E-15          3  bbb+12     *                 0  *          *               0  *          *                    0  *          *           17.67       6.7e+06  1.38e+12  *         *        1.86e+01
898   B1516+02A     wakp89     J1518+0204A   wakp89     0.005553592524205        2  awkp97     4.122E-20          6  awkp97     180.06362469727        7  awkp97     -1.3365E-15        20  awkp97     *                 0  *          *               0  *          *                    0  *          *           8.67        2.13e+09 4.84e+08  *         *        2.65e+04
899   B1516+02B     wakp89     J1518+0204B   wakp89     0.007946940657879       21  awkp97     -3.33E-21         26  awkp97     125.8345875540         4  awkp97     5.3E-17             5  awkp97     *                 0  *          *               0  *          48441.8144           2  awkp97     36.12       1.81        *        *         *         *        *
900   J1518+0204C   hrs+07     J1518+0204C   hrs+07     0.0024839275702455       6  prf+14     2.60690E-20       13  prf+14     402.58822840843        9  prf+14     -4.2252E-15         2  prf+14     -1.45E-26        16  prf+14     *               0  *          *                    0  *          *           2.50        1.51e+09 2.58e+08  2.17e-20  2.35e+08 1.58e+05

901   J1518+0204D   hrs+07     J1518+0204D   hrs+07     0.002988                 1  hrs+07     *                  0  *          334.67                12  hrs+07     *                   0  *          *                 0  *          *               0  *          *                    0  *          *           0.51        *        *         *         *        *
902   J1518+0204E   hrs+07     J1518+0204E   hrs+07     0.003182                 1  hrs+07     *                  0  *          314.27                10  hrs+07     *                   0  *          *                 0  *          *               0  *          *                    0  *          *           0.64        *        *         *         *        *
903   J1518-0627    lbr+13     J1518-0627    lbr+13     0.7949966745699         78  lbr+13     4.179E-16         56  lbr+13     1.257866896790        13  lbr+13     -6.61E-16           9  lbr+13     *                 0  *          *               0  *          *                    0  *          *           *           3.01e+07 5.83e+11  *         *        1.09e+01
904   J1518-3952    bsb+19     J1518-3952    bsb+19     0.499195890475          15  bsb+19     0.237E-15          8  bsb+19     2.00322161917          7  bsb+19     -9.5E-16            4  bsb+19     *                 0  *          *               0  *          *                    0  *          *           111.79      3.34e+07 3.48e+11  *         *        2.62e+01
905   J1518+4904    nst96      J1518+4904    nst96      0.0409349889083329       6  jsk+08     2.7190E-20         3  jsk+08     24.4289793809236       3  jsk+08     -1.62263E-17       12  jsk+08     *                 0  *          *               0  *          52857.71084163      17  jsk+08     7.43        3.72        2.39e+10 1.07e+09  2.02e-20  9.20e+08 1.46e+02

906   J1518-5415    kel+09     J1518-5415    kel+09     0.214924800284           6  kel+09     0.0406E-15        14  kel+09     4.65279017907         13  kel+09     -8.8E-16            4  kel+09     *                 0  *          *               0  *          *                    0  *          *           1.14        8.39e+07 9.45e+10  *         *        8.93e+01
907   J1519-5734    lfl+06     J1519-5734    lfl+06     0.51875778474            3  lfl+06     4.273E-15          5  lfl+06     1.92768191516          8  lfl+06     -1.5878E-14        17  lfl+06     *                 0  *          *               0  *          *                    0  *          *           21.12       1.92e+06 1.51e+12  *         *        1.01e+02
908   J1519-6106    lfl+06     J1519-6106    lfl+06     2.15430706064           14  lfl+06     8.372E-15         19  lfl+06     0.46418638191          3  lfl+06     -1.804E-15          4  lfl+06     *                 0  *          *               0  *          *                    0  *          *           4.84        4.08e+06 4.3e+12   *         *        4.03e+00
909   J1519-6308    hfs+04     J1519-6308    hfs+04     1.25405163056           10  hfs+04     5.96E-15           5  hfs+04     0.79741533413          6  hfs+04     -3.79E-15           3  hfs+04     *                 0  *          *               0  *          *                    0  *          *           48.94       3.33e+06 2.77e+12  *         *        1.32e+01
910   J1522-5525    kbm+03     J1522-5525    kbm+03     1.3896046876            16  kbm+03     3.30E-15           8  kbm+03     0.7196291211           9  kbm+03     -1.71E-15           5  kbm+03     *                 0  *          *               0  *          *                    0  *          *           1.00        6.67e+06 2.17e+12  *         *        7.57e+00

911   J1522-5735    pga+13     J1522-5735    pga+13     0.10213598087            4  pga+13     3.1239E-14         3  pga+13     9.790868913            3  pga+13     -2.9946E-12         2  pga+13     -2.6E-23          5  pga+13     *               0  *          *                    0  *          *           *           5.18e+04 1.81e+12  *         *        1.59e+04
912   B1518-58      jlm+92     J1522-5829    jlm+92     0.395354481573          15  lbs+20     2.05679E-15        7  lbs+20     2.52937565301          9  lbs+20     -13.1588E-15        4  lbs+20     *                 0  *          *               0  *          *                    0  *          *           90.42       3.05e+06 9.13e+11  *         *        1.38e+02
913   J1524-5625    kbm+03     J1524-5625    kbm+03     0.078218548881           5  kbm+03     3.895005E-14      19  kbm+03     12.7846912824          9  kbm+03     -6.36632E-12        4  kbm+03     *                 0  *          *               0  *          *                    0  *          *           14.61       3.18e+04 1.77e+12  *         *        3.46e+04
914   J1524-5706    kbm+03     J1524-5706    kbm+03     1.11617445717           12  psj+19     3.563574E-13       3  psj+19     0.89591729463          9  psj+19     -28.60366E-14       2  psj+19     *                 0  *          *               0  *          *                    0  *          *           24.87       4.96e+04 2.02e+13  *         *        1.36e+02
915   J1524-5819    kel+09     J1524-5819    kel+09     0.96104262694           10  kel+09     126.016E-15       10  kel+09     1.04053657139         11  kel+09     -1.36440E-13       11  kel+09     *                 0  *          *               0  *          *                    0  *          *           5.12        1.21e+05 1.11e+13  *         *        1.18e+02

916   J1525-5417    kbm+03     J1525-5417    kbm+03     1.01169421772            7  kbm+03     1.6174E-14        14  kbm+03     0.98844095625          7  kbm+03     -1.5802E-14        14  kbm+03     *                 0  *          *               0  *          *                    0  *          *           4.29        9.91e+05 4.09e+12  *         *        3.71e+01
917   J1525-5523    ncb+15     J1525-5523    ncb+15     0.3551560369998         16  ncb+15     8.96E-18           7  ncb+15     2.815663809202        13  ncb+15     -7.10E-17           6  ncb+15     *                 0  *          *               0  *          *                    0  *          *           2.06        6.28e+08 5.71e+10  *         *        1.19e+01
918   J1525-5545    nbb+14     J1525-5545    nbb+14     0.011359881791767       19  nbb+14     1.314E-19          6  nbb+14     88.02908501431        14  nbb+14     -1.018E-15          4  nbb+14     *                 0  *          *               0  *          *                    0  *          *           3.25        1.37e+09 1.24e+09  *         *        7.91e+03
919   J1525-5605    kbm+03     J1525-5605    kbm+03     0.28034866206            4  kbm+03     1.16E-16           7  kbm+03     3.5669868822           6  kbm+03     -1.48E-15           9  kbm+03     *                 0  *          *               0  *          *                    0  *          *           6.55        3.83e+07 1.82e+11  *         *        7.76e+01
920   J1526-5633    kbm+03     J1526-5633    kbm+03     0.30188789663            5  kbm+03     1.23E-16          17  kbm+03     3.3124878843           6  kbm+03     -1.35E-15          19  kbm+03     *                 0  *          *               0  *          *                    0  *          *           2.53        3.89e+07 1.95e+11  *         *        6.64e+01

921   B1524-39      mlt+78     J1527-3931    mlt+78     2.41760539437            6  lbs+20     1.90612E-14        3  lbs+20     0.41363243246          1  lbs+20     -3.26122E-15        5  lbs+20     *                 0  *          *               0  *          *                    0  *          32.09       *           2.01e+06 6.87e+12  *         *        4.56e+00
922   B1523-55      mlt+78     J1527-5552    mlt+78     1.048718553809           5  lbs+20     1.12685E-14        3  lbs+20     0.953544682096         4  lbs+20     -10.2459E-15        2  lbs+20     *                 0  *          *               0  *          *                    0  *          481.14      23.77       1.47e+06 3.48e+12  *         *        2.83e+01
923   J1528-3146    jbo+07     J1528-3146    jbo+07     0.06082223035146         1  jbo+07     24.9E-20           1  jbo+07     16.441356954875        3  jbo+07     -6.73E-17           3  jbo+07     *                 0  *          *               0  *          52502.4013744     20000  jbo+07     *           0.24        3.87e+09 3.94e+09  *         *        1.64e+02
924   J1528-4109    ebvb01     J1528-4109    ebvb01     0.526556139140           4  ebvb01     3.955E-16          4  ebvb01     1.899132733754        15  ebvb01     -1.4265E-15        15  ebvb01     *                 0  *          *               0  *          *                    0  *          *           17.84       2.11e+07 4.62e+11  *         *        2.97e+01
925   J1528-5547    ncb+15     J1528-5547    ncb+15     3.4673015170            17  ncb+15     7750E-18          20  ncb+15     0.28840872220         15  ncb+15     -6.446418E-16      17  ncb+15     *                 0  *          *               0  *          *                    0  *          *           1.40        7.09e+06 5.25e+12  *         *        1.18e+00

926   J1528-5838    cwp+17     J1528-5838    cwp+17     0.355686622097           8  cwp+17     2.475859E-14      13  cwp+17     2.81146362521          6  cwp+17     -0.195700E-12       1  cwp+17     *                 0  *          *               0  *          *                    0  *          *           *           2.28e+05 3e+12     *         *        6.26e+02
927   J1529-3828    nbb+14     J1529-3828    nbb+14     0.00848628211574         6  nbb+14     2.70E-20          13  nbb+14     117.8372326493         7  nbb+14     -3.75E-16          18  nbb+14     *                 0  *          *               0  *          55941.60            16  nbb+14     *           2.95        4.98e+09 4.84e+08  *         *        7.43e+03
928   J1529+40      ttk+17     J1529+40      ttk+17     0.4764                   0  scb+19     *                  0  *              2.099076           0  scb+19     *                   0  *          *                 0  *          *               0  *          *                    0  *          *           *           *        *         *         *        *
929   J1529-5355    kbm+03     J1529-5355    kbm+03     0.8912645399             4  kbm+03     8.1E-16            4  kbm+03     1.1220013310           6  kbm+03     -1.02E-15           6  kbm+03     *                 0  *          *               0  *          *                    0  *          *           14.41       1.74e+07 8.6e+11   *         *        1.14e+01
930   J1529-5611    kbm+03     J1529-5611    kbm+03     0.8222487311             5  kbm+03     4.1E-15            3  kbm+03     1.2161770060           8  kbm+03     -6.1E-15            5  kbm+03     *                 0  *          *               0  *          *                    0  *          *           1.54        3.18e+06 1.86e+12  *         *        3.13e+01

931   J1530-5327    mlc+01     J1530-5327    mlc+01     0.278958414924           4  psj+19     4.67985E-15        8  psj+19     3.58476370133          5  psj+19     -6.01385E-14        9  psj+19     *                 0  *          *               0  *          *                    0  *          *           1.16        9.44e+05 1.16e+12  *         *        4.99e+02
932   J1530-6343    bbb+12     J1530-6343    bbb+12     0.910319586358          11  bsb+19     0.825E-15          7  bsb+19     1.098515307136        14  bsb+19     -9.96E-16           9  bsb+19     *                 0  *          *               0  *          *                    0  *          *           48.48       1.75e+07 8.77e+11  *         *        1.09e+01
933   J1531-4012    ebvb01     J1531-4012    ebvb01     0.356849312855           6  ebvb01     9.63E-17           6  ebvb01     2.80230328034          5  ebvb01     -7.56E-16           5  ebvb01     *                 0  *          *               0  *          *                    0  *          *           36.31       5.87e+07 1.88e+11  *         *        3.87e+01
934   J1531-5610    kbm+03     J1531-5610    kbm+03     0.084206064052           3  psj+19     1.379389E-14      10  psj+19     11.8756292823          4  psj+19     -194.5360E-14      14  psj+19     *                 0  *          *               0  *          *                    0  *          *           7.02        9.67e+04 1.09e+12  *         *        1.71e+04
935   B1530+27      dth78      J1532+2745    dth78      1.124835742767           7  hlk+04     7.7956E-16         6  hlk+04     0.889018691334         5  hlk+04     -6.1613E-16         4  hlk+04     *                 0  *          *               0  *          *                    0  *          37.35       2.30        2.29e+07 9.48e+11  7.78e-16  9.47e+11 6.24e+00

936   J1532-5308    kbm+03     J1532-5308    kbm+03     0.44382460830            4  kbm+03     6.5E-17            6  kbm+03     2.2531423028           3  kbm+03     -3.3E-16            4  kbm+03     *                 0  *          *               0  *          *                    0  *          *           3.66        1.08e+08 1.72e+11  *         *        1.84e+01
937   J1532-56      ncb+15     J1532-56      ncb+15     0.52297708597           13  ncb+15     *                  0  *          1.9121296646           5  ncb+15     *                   0  *          *                 0  *          *               0  *          *                    0  *          *           1.97        *        *         *         *        *
938   J1534-4428    bbb+12     J1534-4428    bbb+12     1.2214259588             3  bbb+12     0.18E-15           2  bbb+12     0.8187152015           3  bbb+12     -1.21E-16          14  bbb+12     *                 0  *          *               0  *          *                    0  *          *           65.05       1.08e+08 4.74e+11  *         *        2.44e+00
939   J1534-46      bb10       J1534-46      bb10       0.364835                 9  bb10       *                  0  *          2.74097                7  bb10       *                   0  *          *                 0  *          *               0  *          *                    0  *          *           *           *        *         *         *        *
940   B1530-53      lvw68      J1534-5334    lvw68      1.368882242545           6  jbv+19     1.4288E-15         4  jbv+19     0.730523027416         3  jbv+19     -0.7625E-15         2  jbv+19     *                 0  *          *               0  *          *                    0  *          45.93       4.46        1.52e+07 1.42e+12  1.43e-15  1.41e+12 5.17e+00

941   B1530-539     jlm+92     J1534-5405    jlm+92     0.289688895200           6  jml+95     1.5429E-15         4  jml+95     3.45197905950          8  jml+95     -1.8385E-14         5  jml+95     *                 0  *          *               0  *          *                    0  *          *           19.67       2.97e+06 6.77e+11  *         *        2.61e+02
942   J1535-4114    ebvb01     J1535-4114    ebvb01     0.432866133845           6  ebvb01     4.0705E-15         6  ebvb01     2.31018303769          4  ebvb01     -2.1724E-14         4  ebvb01     *                 0  *          *               0  *          *                    0  *          *           22.25       1.68e+06 1.34e+12  *         *        1.55e+02
943   J1535-4415    ebvb01     J1535-4415    ebvb01     0.46840160422            3  jbo+09     0.0405E-15         9  jbo+09     2.13492010059         14  jbo+09     -1.85E-16           5  jbo+09     *                 0  *          *               0  *          *                    0  *          *           *           1.83e+08 1.39e+11  *         *        1.27e+01
944   J1535-5450    kbm+03     J1535-5450    kbm+03     0.56673415672            4  kbm+03     1.4338E-14        10  kbm+03     1.76449573075         13  kbm+03     -4.464E-14          4  kbm+03     *                 0  *          *               0  *          *                    0  *          *           2.65        6.26e+05 2.88e+12  *         *        1.49e+02
945   J1535-5848    kbm+03     J1535-5848    kbm+03     0.307177662775           7  kbm+03     2.716E-15          3  kbm+03     3.25544504430          8  kbm+03     -2.878E-14          4  kbm+03     *                 0  *          *               0  *          *                    0  *          *           3.09        1.79e+06 9.24e+11  *         *        2.99e+02

946   J1536+17      ttk+17     J1536+17      ttk+17     0.9333                   0  ttk+17     *                  0  *              1.071467           0  ttk+17     *                   0  *          *                 0  *          *               0  *          *                    0  *          *           *           *        *         *         *        *
947   J1536-3602    jbo+09     J1536-3602    jbo+09     1.31975904174            5  jbo+09     0.7900E-15        19  jbo+09     0.75771407384          3  jbo+09     -4.536E-16         11  jbo+09     *                 0  *          *               0  *          *                    0  *          *           375.55      2.65e+07 1.03e+12  *         *        4.21e+00
948   J1536-4948    rap+12     J1536-4948    rap+12     0.00308                  0  rap+12     *                  0  *            324.675325           0  rap+12     *                   0  *          *                 0  *          *               0  *          *                    0  *          *           *           *        *         *         *        *
949   J1536-5433    mlc+01     J1536-5433    mlc+01     0.8814384311             3  mlc+01     1.91E-15           8  mlc+01     1.1345091894           3  mlc+01     -2.46E-15          10  mlc+01     *                 0  *          *               0  *          *                    0  *          *           19.67       7.31e+06 1.31e+12  *         *        1.80e+01
950   J1536-5907    kel+09     J1536-5907    kel+09     0.55784066031            3  kel+09     1.366E-15          7  kel+09     1.79262658883         10  kel+09     -4.39E-15           3  kel+09     *                 0  *          *               0  *          *                    0  *          *           14.56       6.47e+06 8.83e+11  *         *        4.77e+01

951   B1534+12      wol91a     J1537+1155    wol91a     0.03790444117830463     16  fst14      2.422494E-18       3  fst14      26.38213277689397     11  fst14      -1.686097E-15       2  fst14      1.70E-29         11  fst14      -1.6E-36        2  fst14      52076.827113263     11  fst14      39.77       0.66        2.48e+08 9.7e+09   2.36e-18  9.57e+09 1.67e+03
952   J1537-4912    ebvb01     J1537-4912    ebvb01     0.30131077523            8  jbo+09     1.932E-15          2  jbo+09     3.3188325218           9  jbo+09     -2.128E-14          3  jbo+09     *                 0  *          *               0  *          *                    0  *          *           1.31        2.47e+06 7.72e+11  *         *        2.65e+02
